,Article Title,Category
465,"Leeds beaten by Leicester in Marsch's first game as boss



Leeds manager Jesse Marsch suffered a 1-0 defeat at Leicester in his first game in charge of the Premier League strugglers, while Liverpool prepared for their chance to close the gap on leaders Manchester City later on Saturday.



",sports
466,"China pulls Premier League coverage over Ukraine support plans



The Chinese rights holders of the English Premier League are not airing its football matches this weekend, schedules show, with the games expected to show solidarity with Ukraine after Russia's invasion.



",sports
467,"Man Utd must create 'clear identity' like City, says Rangnick



Manchester United interim manager Ralf Rangnick says the club need to develop the kind of ""clear identity"" established by rivals Manchester City and Liverpool as he prepares to take charge of his first derby.



",sports
468,"Tuchel says Chelsea will 'stay strong' despite Abramovich sale



Thomas Tuchel said Friday he was convinced that Chelsea ""will stay a strong club"" after Roman Abramovich's dramatic announcement he was selling up following Russia's invasion of Ukraine.



",sports
469,"PSG to 'try everything' to keep Mbappe from clutches of Madrid



Paris Saint-Germain sporting director Leonardo says the club will do ""everything"" in its power to extend Kylian Mbappe's contract as Real Madrid threaten to prise him away on a free transfer.



",sports
470,"Barcelona look to tighten grip on top four as good vibes return under Xavi



Barcelona will not win La Liga, the Champions League or even the Copa del Rey and yet still they could make this season a success.



",sports
471,"Premier League TV rights deal in Russia 'under review'



The Premier League is looking at the suspension or termination of its Russian television deal following President Vladimir Putin's invasion of Ukraine, chief executive Richard Masters said on Thursday.



",sports
472,"Chelsea fans thank Abramovich despite backlash to Russian money



Chelsea's Supporters' Trust thanked Roman Abramovich for the ""unparalleled success"" under his ownership on Thursday after the Russian billionaire put the club up for sale following Vladimir Putin's invasion of Ukraine.



",sports
473,"UEFA chief blasts clubs still committed to Super League project



UEFA chief Aleksander Ceferin said Thursday he was sick of talking about a breakaway European Super League, accusing club chiefs still committed to the idea of living in a ""parallel world"".



",sports
474,"A glance at reaction of sports to Russian invasion



Updates with more decisions by governing bodies



",sports
475,"Ukrainian team hails 'miracle' arrival for Beijing Paralympics



The arrival of Ukrainian athletes at Beijing's Winter Paralympics is a ""miracle"", the team's top official said Thursday, with some narrowly escaping bombs as they left during the Russian invasion.



",sports
476,"Tuchel 'can't imagine' Chelsea without Abramovich after club put up for sale



Thomas Tuchel admitted he cannot imagine life without Roman Abramovich after the Russian billionaire's stunning decision to put Chelsea up for sale.



",sports
477,"Preview: In-form Napoli look for title advantage in Milan showdown



Napoli and AC Milan face off on Sunday night as another instalment of a thrilling Serie A title race unfolds on the bay of Naples.



",sports
478,"Roman Abramovich confirms he will sell Chelsea



With the threat of financial sanctions looming, Chelsea's Russian owner Roman Abramovich confirmed Wednesday he is trying to sell the Premier League club he turned into an elite trophy-winning machine with his lavish investment.



",sports
479,"Swiss Wyss mulls chance to buy Chelsea



Hansjorg Wyss, one of Switzerland's richest men, said Wednesday he had been offered the chance to buy Chelsea, with the English Premier League side's Russian owner Roman Abramovich under growing scrutiny.



",sports
480,"Klopp plays down 'crazy' Liverpool quadruple talk



Liverpool manager Jurgen Klopp says it is ""crazy"" to even think about an unprecedented quadruple of trophies as he prepares his League Cup winners for Wednesday's FA Cup tie against Norwich.



",sports
481,"Man Utd say 'thorough process' under way to find new manager



Manchester United football director John Murtough says a ""thorough process"" is under way to find their next permanent manager, pledging the club remains focused on challenging for ""top trophies"" again.



",sports
482,"Gisdol quits Lokomotiv Moscow over Russia's invasion of Ukraine



German football coach Markus Gisdol said Tuesday that he quit as head coach of Russian side Lokomotiv Moscow in protest over Russia's invasion of Ukraine.



",sports
483,"Referees' chief apologises to Everton over Manchester City errors



England's referees' chief has apologised to Everton manager Frank Lampard for mistakes made in Saturday's defeat by Manchester City, according to British media reports.



",sports
484,"Ukraine's Yarmolenko will 'not be rushed back', say West Ham



West Ham manager David Moyes said Tuesday he would not rush Andriy Yarmolenko back into action after the club gave the Ukraine international time off following the invasion of his country by Russia.



",sports
485,"Guardiola urges Grealish to ignore critics after slow start at Manchester City



Pep Guardiola has urged Jack Grealish to ignore his critics and his underwhelming statistics after a slow start to his Manchester City career.



",sports
486,"Playing well again, Dembele back in good terms at Barcelona



It wasn't long ago that Ousmane Dembele was being jeered by Barcelona fans at the Camp Nou.



",sports
487,"Spain La Liga results & scorers (26th matchday)



Follow Ahram Online's coverage of Spain La Liga matches of the 2021/2022 season (25/28 February)



",sports
488,"Italy Serie A results & scorers (27th matchday)



Follow Ahram Online's coverage of Italy Serie A matches of the 2021/2022 season (25/28 February)



",sports
489,"Arsenal reveal record loss of over £100m



Arsenal on Monday announced record losses of £107.3 million ($143 million) for the financial year ending May 31, 2021.



",sports
490,"FIFA and UEFA suspend Russia from international soccer



Following the initial decisions adopted by the FIFA Council and the UEFA Executive Committee, which envisaged the adoption of additional measures, FIFA and UEFA have today decided together that all Russian teams, whether national representative teams or club teams, shall be suspended from participation in both FIFA and UEFA competitions until further notice.



",sports
491,"FIFA in 'advanced discussions' to ban Russia from World Cup



FIFA is in ""advanced discussions"" to suspend the Russian national team from international competitions including the World Cup following the invasion of Ukraine, a source with knowledge of the talks told AFP on Monday.



",sports
492,"Buffon to play until at least 46 with Parma extension



Former Italy goalkeeper Gianluigi Buffon has renewed his contract with second-division club Parma through the 2023-24 season _ meaning he plans to play until he's at least 46.



",sports
493,"Sweden still objects to playing Russia in World Cup qualifiers



Sweden's soccer federation maintained its objection to playing any matches against Russia following the invasion of Ukraine and expressed its disappointment Monday with FIFA for keeping the Russians in World Cup qualifying.



",sports
494,"'This is the start': Klopp eyes quadruple after Liverpool win League Cup



Jurgen Klopp challenged Liverpool to chase a historic quadruple after the Reds won the League Cup final in a dramatic penalty shoot-out against Chelsea on Sunday.



",sports
495,"Liverpool win League Cup after Kepa's shoot-out miss



Liverpool won the League Cup final in dramatic fashion as Chelsea goalkeeper Kepa Arrizabalaga missed the decisive penalty to give the Reds an 11-10 shoot-out victory after a pulsating 0-0 draw at Wembley on Sunday.



",sports
496,"Russia can play as 'RFU' without country's flag or anthem, home games banned: FIFA



FIFA backed away from immediately expelling Russia from World Cup qualifying on Sunday but said it remained an option, deciding instead the squad can play using the ``RFU`` acronym for the country's football federation.



",sports
497,"Dortmund held at Augbsurg to leave Bayern eight points clear



Second-placed Borussia Dortmund conceded a late equaliser as they were held 1-1 at Augsburg on Sunday to leave Bayern Munich eight points clear at the top of the Bundesliga.



",sports
498,"Germany Bundesliga results & scorers (24th matchday)



Follow Ahram Online's coverage of Germany Bundesliga matches of the 2021/2022 season (25/27 February)



",sports
499,"English Premier League fixtures & results (27th matchday)



Follow Ahram Online's coverage of English Premier League matches of the 2021/2022 season (25/27 February)



",sports
500,"Roman Abramovich: Former symbol of Russia's oligarchy faces uncertain future



Roman Abramovich rose from a penniless background in Russia's frozen north to become a multi-billionaire and a celebrity football tycoon, but his empire is teetering over his alleged Kremlin links.



",sports
501,"World champions France call for Russia to be thrown out of 2022 World Cup: federation



Russia should be expelled from the 2022 World Cup after invading Ukraine, French Football Federation president Noel Le Graet told Le Parisien newspaper on Sunday.



",sports
502,"Leeds fires manager Bielsa to try to stay in Premier League



Marcelo Bielsa was fired as Leeds manager on Sunday after another heavy loss dropped the team to within two points of the Premier League relegation zone.



",sports
503,"Czechs join Poland, Sweden in refusing to play Russia in World Cup qualifiers 



The Czech Republic joined Poland and Sweden on Sunday in rejecting the to play Russia in the 2022 World Cup qualifying next month in response to that nation's invasion of Ukraine.



",sports
504,"Man City survive Everton scare to go six points clear



Phil Foden struck eight minutes from time as Manchester City escaped with a controversial 1-0 win at relegation-threatened Everton to open up a six-point lead at the top of the Premier League.



",sports
505,"Super sub Sane seals Bayern win, Bundesliga shows Ukraine solidarity



Leroy Sane grabbed a late winner as Bayern Munich won 1-0 at Eintracht Frankfurt on Saturday to open a nine-point lead at the top of the Bundesliga, while Germany's top-flight clubs showed solidarity in response to Russia's invasion of Ukraine.



",sports
506,"Benzema's late goal gives Real Madrid 1-0 win at Rayo, grows lead



Like so many times this season, when Karim Benzema and Vinicius Junior click for Real Madrid, defenses crumble against the leader of the Spanish league.



",sports
507,"Russian billionaire Abramovich hands over 'stewardship' of Chelsea, still owns club



Chelsea owner Roman Abramovich handed over the ""stewardship and care"" of the Premier League club to its charitable foundation trustees on Saturday in an apparent move to fend off calls for him to completely give up control following Russia's invasion of Ukraine.



",sports
508,"Ronaldo, Fernandes frustrated as Man United held 0-0 by Watford



Cristiano Ronaldo hit the post and his Manchester United teammates wasted a slew of other great chances in a 0-0 draw with Watford in the Premier League on Saturday.



",sports
509,"Poland, Sweden refuse to play Russia in World Cup playoffs



Poland's refusal to play its World Cup qualifier against Russia next month in response to Russia's invasion of Ukraine gained wider support when Sweden followed with its own plans to protest to FIFA on Saturday.



",sports
510,"Christian Eriksen returns to playing after cardiac arrest



Christian Eriksen returned to competitive football, 259 days after a cardiac arrest during a European Championship game for Denmark, as a second-half substitute for Brentford against Newcastle on Saturday.



",sports
511,"Man Utd players plead for peace in Ukraine



Manchester United and Watford players stood together with a sign saying ""peace"" in six languages ahead of Saturday's Premier League match in response to Russia's invasion of Ukraine.



",sports
512,"Spurs crush Leeds to keep Premier League top-four hopes alive



Tottenham hammered Leeds 4-0 on Saturday to put a smile back on the face of Antonio Conte and plunge Marcelo Bielsa's team deeper into trouble towards the foot of the Premier League.



",sports
513,"Milan slip up with Udinese to open door to title rivals



AC Milan slipped up for the second time in as many weeks on Friday with a 1-1 draw with Udinese which gave their Serie A title rivals a chance to reach them at the summit.



",sports
514,"Newcastle boss Howe warns relegation battle will go 'to the wire'



Eddie Howe warned Friday that Newcastle's fight for Premier League survival will go ""to the wire"" despite a six-match unbeaten run that has lifted his side out of the relegation zone.



",sports
515,"West Ham to face Sevilla in Europa League last 16



West Ham United will play Sevilla in the last 16 of the Europa League following Friday's draw which also saw Barcelona paired with Turkish giants Galatasaray and Rangers with former European Cup winners Red Star Belgrade.



",sports
516,"Liverpool announce loss for Covid-hit 2020/21 financial year



Liverpool on Friday reported a second successive Covid-impacted financial loss but the Premier League club said they remained committed to investing on and off the pitch.



",sports
517,"Paris to host UEFA Champions League final stripped from Saint Petersburg



Paris will host this season's Champions League final after Saint Petersburg was stripped of the match due to Russia's military invasion of Ukraine, UEFA announced on Friday.



",sports
518,"Conte and Bielsa's futures on the line, Eriksen set for Brentford bow



Tottenham end a rollercoaster week with a visit to Leeds on Saturday that could seal the fate of either manager with Spurs boss Antonio Conte hinting he could quit after just four months in the job.



",sports
519,"Lack of pressure allows stumbling Real Madrid to stay in charge in La Liga



Real Madrid have been allowed to keep a commanding lead at the top of La Liga, despite a dip in form that has set nerves jangling about another second half of the season slide under Carlo Ancelotti.



",sports
520,"Elanga oozing confidence as breakthrough star at Man United



It was said with such self-confidence - even a hint of swagger - that the words could easily have come from the mouth of Cristiano Ronaldo.



",sports
521,"'No to war', says Russian international footballer Smolov



Fedor Smolov became the first Russian international footballer to express his opposition to the invasion of Ukraine by Russia posting on Instagram: ""No to war.""



",sports
522,"Ukrainian soccer league suspended, Paralympics in talks



The Ukrainian Premier League has suspended operations after Russia attacked Ukraine



",sports
523,"UEFA to hold emergency meeting over Russian invasion of Ukraine



UEFA are to hold an emergency meeting on Friday to ""evaluate the situation"" concerning Russia's invasion of Ukraine with the former set to host the Champions League final in Saint Petersburg in May.



",sports
524,"Preview: Misfiring Inter continue title tussle under Friday night lights



Inter Milan have a chance to revive their faltering title defence when they travel to lowly Genoa, one of two Friday night matches with leaders AC Milan hosting Udinese.



",sports
525,"Man United score late to salvage 1-1 draw with Atletico



Atletico Madrid kept old foe Cristiano Ronaldo in check but couldn't hold on to its lead against Manchester United, conceding late in a 1-1 draw in the first leg of the round of 16 of the Champions League on Wednesday.



",sports
526,"UEFA Champions League results & scorers (Round of last 16, 1st leg)



Follow Ahram Online's coverage of the 2021/2022 UEFA Champions League round of 16 1st leg (15-23 February)



",sports
527,"Match facts: Benfica v Ajax (UEFA Champions League)



Ahram Online provided a live score coverage of Wednesday's match between Benfica and Ajax in 1st leg of the UEFA Champions League Round of 16



",sports
528,"Match facts: Atletico Madrid v Manchester United (UEFA Champions League)



Ahram Online provided a live score coverage of Wednesday's match between Atletico Madrid and Manchester United in 1st leg of the UEFA Champions League Round of 16



",sports
529,"Arsenal boss Arteta glad to see Jimenez back after skull fracture



Arsenal manager Mikel Arteta said he is delighted Raul Jimenez is back playing football after witnessing the Wolves striker fracture his skull.



",sports
530,"Roma coach Mourinho given two-game ban after red card



Roma coach Jose Mourinho has been banned for two games as punishment for his outburst during the latest setback when his team drew 2-2 with Verona in the Italian league.



",sports
531,"Chelsea sink Lille to prove they can thrive without Lukaku



Chelsea showed they can thrive without Romelu Lukaku as Kai Havertz scored after replacing the axed Belgium striker for the 2-0 Champions League last-16, first-leg win against Lille on Tuesday.



",sports
532,"Vlahovic scores in Champions League debut but Juve held at Villarreal



Dusan Vlahovic scored 31 seconds into his Champions League debut as Juventus drew 1-1 at Villarreal in the opening match of their round-of-16 tie on Tuesday.



",sports
533,"Match facts: Chelsea v Lille (UEFA Champions League)



Ahram Online provided a live score coverage for Tuesday’s match between Chelsea and Lille in 1st leg of the UEFA Champions League Round of 16



",sports
534,"Match facts: Villarreal v Juventus (UEFA Champions League)



Ahram Online provided a live score coverage for Tuesday’s match between Villarreal and Juventus in 1st leg of the UEFA Champions League Round of 16



",sports
535,"Fernandes says Man Utd have 'more identity' under Ragnick



Bruno Fernandes has said Manchester United have ""more identity"" under interim manager Ralf Ragnick as they prepare for their first Champions League knockout tie in three years.



",sports
536,"Russia risks Champions League final hosting over Ukraine



Officials at European football's governing body have been holding discussions on the impact of Russia's deepening intervention in Ukraine on whether the Champions League final can still be staged in St. Petersburg.



",sports
537,"US women's soccer reaches landmark $24 mln settlement in equal pay dispute



The US national women's team has won a $24 million payout and a promise of equal pay going forward in a landmark settlement with US Soccer, the two sides announced Tuesday in a joint statement.



",sports
538,"Liverpool strikers Jota, Firmino big doubts for cup final



Liverpool strikers Diogo Jota and Roberto Firmino are big doubts for the English League Cup final against Chelsea on Sunday.



",sports
539,"Napoli fretting on injuries ahead of Barcelona showdown



Luciano Spalletti is hoping to have a fit first-choice team ready to face Barcelona as Napoli turn their attentions to their decisive Europa League clash in Naples after escaping Cagliari with an undeserved 1-1 draw on Monday.



",sports
540,"Struggling Atletico look to reignite the fire against Manchester United 



If winning La Liga caused Atletico Madrid to soften their edge or lose their identity, a Champions League tie against Manchester United could be a chance for them to get it back.



",sports
541,"Brazilian football great Pele to stay in hospital due to urinary tract infection



Brazilian football great Pele will remain hospitalized for a urinary tract infection in a Sao Paulo hospital, where he was already receiving chemotherapy for a colon tumor, the facility said Monday.



",sports
542,"Italy Serie A results & scorers (26th matchday)



Follow Ahram Online's coverage of Italy Serie A matches of the 2021/2022 season (18/21 February)



",sports
543,"Ajax agree 7.85 mln euros compensation for Nouri



Ajax said on Monday they will pay 7.85 million euros ($8.91 million) to the family of former player Abdelhak Nouri, who suffered brain damage after a cardiac arrest during a friendly match more than four years ago.



",sports
544,"Lukaku's form no laughing matter for Tuchel



Chelsea manager Thomas Tuchel said on Monday that Romelu Lukaku should not be made fun of after the £98 million ($133 million) striker had just seven touches in the weekend's 1-0 win at Crystal Palace.



",sports
545,"Morata says Allegri persuaded him to stay at Juventus



Alvaro Morata said on Monday he stayed at Juventus in January after coach Max Allegri insisted the arrival of Dusan Vlahovic would help him.



",sports
546,"Leeds wants temporary concussion subs after Koch incident



Leeds has backed calls for the introduction of temporary concussion substitutions after one of its players played on following a clash of heads after passing on-field tests, only to be withdrawn 15 minutes later having developed symptoms.



",sports
547,"Champions League matchups as Chelsea resumes title defense



A look at the last-16 first-leg games being played in the Champions League this week:



",sports
548,"Tuchel fights to rekindle Chelsea fire at Champions League



Thomas Tuchel admits Chelsea are fighting to ""survive"" as the spluttering Champions League holders prepare to face Lille in the last 16 first leg on Tuesday.



",sports
549,"Germany Bundesliga results & scorers (23rd matchday)



Follow Ahram Online's coverage of Germany Bundesliga matches of the 2021/2022 season (18/20 February)



",sports
550,"English Premier League results & scorers (26th matchday)



Follow Ahram Online's coverage of English Premier League matches of the 2021/2022 season (19/20 February)



",sports
551,"Spain La Liga results & scorers (25th matchday)



Follow Ahram Online's coverage of Spain La Liga matches of the 2021/2022 season (18/21 February)



",sports
552,"Bayern survive Fuerth scare thanks to Lewandowski brace



Two goals from Robert Lewandowski saw Bundesliga leaders Bayern Munich come from behind to beat bottom club Greuther Fuerth 4-1 and avoid a second successive shock defeat on Sunday.



",sports
553,"Sevilla lose ground to Madrid after draw at Espanyol



Sevilla stumbled again in the Spanish title race on Sunday as a 1-1 draw away at Espanyol left Real Madrid with a six-point lead at the top of La Liga.



",sports
554,"Man Utd survive Leeds storm to tighten grip on top four



Manchester United survived blowing another half-time lead to open up a four-point advantage in the race for a top-four finish in the Premier League with a thrilling 4-2 win at relegation-threatened Leeds.



",sports
555,"Boston Celtics co-owner invests in Serie A club Atalanta



Investors led by the co-owner of the NBA's Boston Celtics have bought into Atalanta, the soccer team that has gatecrashed the Italian elite in recent years.



",sports
556,"Kane scores twice as Spurs beat Man City to blow title race open



Manchester City's failed pursuit of Harry Kane came back to haunt them as the England captain scored twice to secure Tottenham a stunning 3-2 win at the Etihad which blew the Premier League title race back open.



",sports
557,"Tuchel puzzled as Lukaku sets record of fewest touches in a game 



Thomas Tuchel conceded Romelu Lukaku ""wasn't involved"" after the Chelsea striker touched the ball just seven times during the 1-0 victory against Crystal Palace on Saturday.



",sports
558,"Haaland still out of action as pressure mounts on Dortmund



Under pressure Borussia Dortmund coach Marco Rose said Saturday that injured star striker Erling Haaland will remain sidelined for Sunday's game against Borussia Moenchengladbach.



",sports
559,"Newcastle draw 1-1 at West Ham, stay unbeaten in 6 in EPL



Newcastle showed further evidence of its gradual improvement under Eddie Howe by drawing 1-1 at top four-chasing West Ham to extend its unbeaten run in the Premier League to six games on Saturday.



",sports
560,"Slumping Spurs a 'problem' for Man City: Guardiola



Pep Guardiola fears Tottenham's recent slump could cause a problem for Manchester City as Antonio Conte's side bid to bounce back against the Premier League leaders.



",sports
561,"Liverpool 'not the Harlem Globetrotters' says Klopp



Jurgen Klopp has warned Liverpool that having strength in depth is no guarantee of success as the Reds boss insisted his side are ""not the Harlem Globetrotters"".



",sports
562,"Newcastle's Trippier in race to return this term after foot surgery



Newcastle defender Kieran Trippier faces a race to return before the end of the season after having surgery on his broken foot.



",sports
563,"Maguire denies reports of Ronaldo rift at Man Utd



Manchester United captain Harry Maguire has denied reports of a power struggle with Cristiano Ronaldo as the club battle to end the season in the Premier League's top four.



",sports
564,"Barcelona held 1-1 by Napoli, Rangers win in Dortmund in Europa League



After dropping out of the Champions League, Barcelona now faces a difficult task just to qualify for the round of 16 in the Europa League.



",sports
565,"Neymar chasing past glories as Mbappe's star keeps on rising



When Kylian Mbappe took center stage again for Paris Saint-Germain in the Champions League this week, it must have been a rather strange feeling for Neymar.



",sports
566,"Conte recognizing scale of rebuilding job at Tottenham



As a player, Antonio Conte was widely respected for being a passionate, tenacious, indefatigable midfielder, and he has taken those traits into his successful coaching career.



",sports
567,"England to play at Molineux for 1st time since 1956



Molineux, the home stadium of Premier League team Wolverhampton, is set to host an England men's international for the first time in more than 65 years.



",sports
568,"Preview: New look Salernitana face survival test against Serie A leaders AC Milan



It is a case of top meets bottom in Serie A on Saturday as leaders AC Milan visit tailenders Salernitana who have gambled on retaining their elite status by making wholesale changes since the turn of the year.



",sports
569,"Coman rescues 1-1 draw for Bayern Munich at Salzburg in CL



Kingsley Coman scored late to salvage a 1-1 draw for Bayern Munich at Salzburg on Wednesday in the first leg of their Champions League round of 16 meeting.



",sports
570,"Match facts: Salzburg v Bayern Munich (UEFA Champions League)



Ahram Online provided a live score coverage of Wednesday’s match between Salzburg and Bayern Munich in the first leg of the round of 16 of the UEFA Champions League



",sports
571,"Spain to return to full attendance at sports venues



Spanish health authorities have decided to allow soccer stadiums and other sports venues to return to full capacity, Health Minister Carolina Darias said Wednesday.



",sports
572,"Ronaldo scores, Man U beats Brighton 2-0 and into EPL top 4



This time, Manchester United held on to its lead.



",sports
573,"Barcelona clash with Napoli headlines Europa League play-offs



Barcelona's new reality will hit home on Thursday when they play in Europe's second-tier club competition for the first time in 18 years as Napoli visit the Camp Nou in the Europa League.



",sports
574,"Mbappe strikes late to give PSG edge over Real Madrid 



Kylian Mbappe struck in the fourth minute of injury time to give Paris Saint-Germain a precious 1-0 win over Real Madrid in the first leg of their heavyweight Champions League last-16 tie on Tuesday.



",sports
575,"Man City ruthless in 5-0 win over Sporting in Champions League



Manchester City was so good in the Champions League on Tuesday that even the fans of its opponents couldn't help but applaud.



",sports
576,"Match facts: Sporting CP v Manchester City (UEFA Champions League)



Ahram Online provided a live score coverage of Tuesday's match between Sporting CP and Manchester City in the first leg of the round of 16 of the UEFA Champions League



",sports
577,"Match facts: Paris Saint-Germain v Real Madrid (UEFA Champions League)



Ahram Online provided a live score coverage of Tuesday's match between Paris Saint-Germain and Real Madrid in the first leg of the round of 16 of the UEFA Champions League



",sports
578,"Preview: Dzeko faces off with Salah as Liverpool lay in wait for Inter Milan



Edin Dzeko will take to the San Siro pitch with old friend Mohamed Salah when Inter Milan take on Liverpool in the Champions League last 16 on Wednesday, a reminder of the havoc the pair used to cause together at Roma.



",sports
579,"Liverpool captain Henderson fit to travel for Inter Milan clash



Liverpool captain Jordan Henderson has been passed fit to travel to Italy for the first leg of the club's last-16 Champions League tie at Inter Milan on Wednesday.



",sports
580,"Global players' survey gives thumbs-down to two-year World Cup



Footballers around the world have given a resounding red card to FIFA's proposal to hold the World Cup every two years, according to a survey by players' global union Fifpro.



",sports
581,"Italy issues global warrant for Robinho after rape sentence: Media



Italian prosecutors on Tuesday issued an international arrest warrant for former Brazil forward Robinho and asked for his extradition following confirmation of his conviction for gang rape, news agencies reported.



",sports
582,"Spain La Liga results & scorers (24th matchday)



Follow Ahram Online's coverage of Spain La Liga matches of the 2021/2022 season (11/14 February)



",sports
583,"Italy Serie A results & scorers (25th matchday)



Follow Ahram Online's coverage of Italy Serie A matches of the 2021/2022 season (12/14 February)



",sports
584,"Benzema hopeful on fitness for PSG Champions League clash



Karim Benzema is confident he will be fit to play for Real Madrid against Paris Saint-Germain in the Champions League on Tuesday after a spell on the sidelines with a hamstring injury.



",sports
585,"Neymar in line to make PSG comeback against Real Madrid



Neymar could play his first game for Paris Saint-Germain since November when they face Real Madrid in the first leg of their Champions League last-16 tie on Tuesday.



",sports
586,"Rangnick says Man Utd confidence hit after squandering leads



Ralf Rangnick says Manchester United's self-belief has been dented by their recent habit of throwing away leads, admitting that finishing fourth in the Premier League is the best they can now hope for in an inconsistent season.



",sports
587,"Man City 'deserve' to win Champions League, says Cancelo



Joao Cancelo believes Manchester City deserve to win the Champions League, saying the team are ""embracing"" the pressure of trying to go one step further than last season, when they lost to Chelsea in the final.



",sports
588,"Fines, bans from FIFA: Brazil, Argentina told to play again



FIFA handed out fines and suspensions on Monday while ordering Brazil and Argentina to replay the World Cup qualifier that was abandoned after health officials stormed the field to question the quarantine status of players.



",sports
589,"Karim Adeyemi, the rising German star Bayern let get away



Bayern Munich will come up against Karim Adeyemi, the rising German star who the Bavarians let get away, when they play Red Bull Salzburg in an Alpine derby in the Champions League on Wednesday.



",sports
590,"Preview: Time for Messi to step up for PSG against Real Madrid



Following its repeated failures to win Europe's most coveted trophy, Paris Saint-Germain perfectly knows that adding up individual talents is not enough to make a team successful on the biggest stage.



",sports
591,"Trippier out for Newcastle with broken foot



Kieran Trippier must take a break from his fast start to life at Newcastle after sustaining a broken left foot.



",sports
592,"Araujo injury blow for Barca before Napoli clash



Barcelona's Uruguayan international defender Ronald Araujo suffered a calf injury during the La Liga side's 2-2 draw against Espanyol, the Catalan club confirmed on Monday.



",sports
593,"Champions League returns: PSG-Real Madrid highlights last 16



The Champions League is back.



",sports
594,"Mbappe future focuses all attention as PSG face Real Madrid



As Paris Saint-Germain prepare to face Real Madrid in the Champions League, the French club hope a victory in the tie could yet help convince Kylian Mbappe to stay rather than move to the Spanish capital.



",sports
595,"English Premier League results & scorers (25th matchday)



Follow Ahram Online's coverage of English Premier League matches of the 2021/2022 season (12/13 February)



",sports
596,"Germany Bundesliga results & scorers (22nd matchday)



Follow Ahram Online's coverage of Germany Bundesliga matches of the 2021/2022 season (11-13 February)



",sports
597,"Trippier's free kick helps Newcastle to 3rd straight Premier League win



Kieran Trippier scored from a free kick for the second time in six days to fire Newcastle to a 1-0 win over Aston Villa and a third straight Premier League victory on Sunday.



",sports
598,"Liverpool close gap on Man City, Spurs rocked by Wolves



Liverpool kept the pressure on Premier League leaders Manchester City as Fabinho sealed a 1-0 win over Burnley, while Tottenham's top four bid suffered a fresh blow in a 2-0 loss to Wolves on Sunday.



",sports
599,"Leao sees off Samp to snatch top spot for Milan



Rafael Leao fired AC Milan top of Serie A on Sunday with the only goal in a 1-0 win over Sampdoria which allowed his side to overtake champions Inter.



",sports
600,"Sterling treble destroys Norwich as Man City go 12 points clear



Pep Guardiola insisted Manchester City still have no margin for error after Raheem Sterling's hat-trick in a 4-0 win against Norwich sent the Premier League leaders 12 points clear on Saturday.



",sports
601,"Chelsea maintains European domination of Club World Cup



Chelsea extended Europe's domination of the Club World Cup by beating Palmeiras 2-1 after extra time on Saturday to win the intercontinental title for the first time.



",sports
602,"Insigne overtakes Maradona with Inter strike



Lorenzo Insigne overtook Diego Maradona in Napoli's all-time scorers list on Saturday after netting the penalty which gave his boyhood team the lead against Serie A title rivals Inter Milan.



",sports
603,"Bale returns as Real Madrid held by Villarreal



Real Madrid were held to a goalless draw at Villarreal on Saturday despite the return from a lengthy injury absence of Gareth Bale.



",sports
604,"Promoted Bochum stun Bundesliga leader Bayern Munich



Promoted Bochum stunned Bayern Munich and the Bundesliga with a 4-2 win over the Bavarian powerhouse on Saturday, preventing the league leader from going 12 points clear.



",sports
605,"Man Utd blow lead again in Southampton draw



Manchester United blew a first half lead for the third consecutive game as Che Adams' strike earned Southampton a deserved 1-1 draw at Old Trafford on Saturday.



",sports
606,"Zouma remains available for West Ham amid cat abuse clamor



Kurt Zouma will remain available to play for West Ham amid an animal abuse inquiry and manager David Moyes hopes the public can forgive the embattled defender.



",sports
607,"Jorginho sounds Chelsea warning over Palmeiras threat



Chelsea midfielder Jorginho says it would be the ""greatest mistake"" to underestimate Palmeiras in the Club World Cup final as they bid to become the third English winners of the trophy.



",sports
608,"Greece hires Gus Poyet as coach after World Cup setback



Gus Poyet was hired as coach of Greece's national team on Friday in a change of leadership after its failure to qualify for the World Cup in Qatar.



",sports
609,"Klopp impressed by Diaz's Liverpool impact



Liverpool manager Jurgen Klopp has hailed Luis Diaz's dynamic Premier League debut as one of the best he has seen from a new player.



",sports
610,"Champions League tie will not decide Mbappe's future, says Pochettino



Paris Saint-Germain coach Mauricio Pochettino does not believe Kylian Mbappe's future will be influenced by their Champions League last 16 tie with Real Madrid.



",sports
611,"English Premier League results & scorers (24th matchday)



Follow Ahram Online's coverage of English Premier League matches of the 2021/2022 season (18 January /10 February)



",sports
612,"Pochettino says PSG have both eyes on Rennes revenge



Even with a huge lead in Ligue 1 and the Champions League looming, Paris Saint-Germain coach Mauricio Pochettino said Thursday his team has a basic motivation to beat Rennes - ""revenge"".



",sports
613,"Real Madrid's Benzema doubtful for Villarreal ahead of PSG clash



Real Madrid is hoping Karim Benzema will be fit to play in next week's highly anticipated clash with Paris Saint-Germain.



",sports
614,"Infantino says World Cup will be health 'benchmark' for global sporting events



FIFA president Gianni Infantino said Thursday this year's World Cup finals in Qatar will become a ""benchmark"" for holding future global sporting events during a health crisis.



",sports
615,"Lukaku goal puts Chelsea through to Club World Cup final



Chelsea will get another chance to win the Club World Cup for the first time after beating Al Hilal 1-0 on Wednesday to set up a meeting with Palmeiras in the final.



",sports
