,Article Title,Category
7417,"

Alec Baldwin sued by family of cinematographer killed on ‘Rust’ set



The family of a cinematographer shot and killed on the set of the film “Rust” is suing Alec Baldwin and the movie's producers for wrongful death, their attorneys said Tuesday.



",Art
7418,"

All-female jury to judge main competition of Aswan Int’l Women Film Festival



The international competition for feature films in the sixth edition of the Aswan International Women Film Festival (AIWFF), taking place between 23 and 28 February, will be judged by an all-female jury headed by Romanian actress Cristina Flutur.



",Art
7419,"

Cairo Film Society Festival wraps up 47th and 48th editions



The Cairo Film Society Festival board wrapped up the 47th and 48th editions on Saturday with the awards ceremony held at the Cairo Opera House’s Creativity Centre, witnessing a high attendance from renowned filmmakers and critics.



",Art
7420,"

Cairo Film Society announces awards for Egyptian films of 2020, 2021



Curfew (2020) by Amir Ramses and Barra El Manhag (2021) by Amr Salama scooped most main awards given by the Cairo Film Society.



",Art
7421,"

Egyptian composer Khaled Hammad to be celebrated at Alexandria Short Film Festival



Renowned Egyptian composer Khaled Hammad will be celebrated at the eighth edition of the Alexandria Short Film Festival (ASFF), taking place between 10 and 16 February in the Mediterranean city.



",Art
7422,"

List of nominees for the 94th Academy Awards



Nominees for the 94th Academy Awards, which were announced Tuesday. Winners will be announced on March 27 in Los Angeles.



",Art
7423,"

Egyptian director Khairy Beshara celebrated during Ismailia Int'l Film Festival



Prominent Egyptian director Khairy Beshara was celebrated Sunday on the third day of the 23rd edition of the Ismailia International Film Festival for Documentaries and Shorts (IIFF).



",Art
7424,"

'CODA' gains Oscar momentum with top prize at PGA Awards



“CODA” won the top prize at Saturday night's Producers Guild Awards, giving momentum to the possibility that the small film could have a big night at next week's Oscars.



",Art
7425,"

Egyptian actor Zaki Fateen Abdel-Wahab dies at 61



Renowned Egyptian actor and director Zaki Fateen Abdel-Wahab died on Sunday at the age of 61 after a long battle with various illnesses.



",Art
7426,"

235 films to be screened at Thessaloniki Documentary Festival amid precautionary measures against COVID-19



Some 235 films from all over the world are being screened during the 24th edition of the Thessaloniki Documentary Festival (TDF) in Greece, which kicked off on 10 March with measures in place to prevent the spread of COVID-19.



",Art
7427,"

Four years of repositioning: Cairo Int’l Film Festival under Mohamed Hefzy’s presidency 



Expressing his gratitude on social media, Mohamed Hefzy has stepped down from the presidency of the Cairo International Film Festival, leaving the repositioned festival to his successor, iconic actor Hussein Fahmy.



",Art
7428,"

Three Egyptian film projects selected for Saudi Red Sea Lodge talent programme



The Red Sea Lodge fund has selected three film projects by Egyptian directors – The Settlement by Mohamed Rashad, Cain And Abel by Dina Amer and Aisha Can’t Fly Away Anymore by Mourad Mostafa – for the Saudi-sponsored talent programme.



",Art
7429,"

Egyptian star Hussein Fahmy returns as president of Cairo Int'l Film Festival 21 years later



Egyptian star Hussein Fahmy, 81, will be returning as the president of the upcoming 44th edition of the Cairo International Film Festival (CIFF) after a 21-year absence.



",Art
7430,"

Oscar winner American actor William Hurt dies at 71



William Hurt, whose laconic charisma and self-assured subtlety as an actor made him one of the 1980s foremost leading men in movies such as ``Broadcast News,`` ``Body Heat'' and ``The Big Chill,'' has died. He was 71.



",Art
7431,"

US filmmaker Brent Renaud shot dead in Ukraine



Brent Renaud, an acclaimed filmmaker who travelled to some of the darkest and most dangerous corners of the world for documentaries that transported audiences to little-known places of suffering, died Sunday after Russian forces opened fire on his vehicle in Ukraine.



",Art
7432,"

'Dune' takes prizes as BAFTA film awards salute Ukraine



Sci-fi epic “Dune” took four early prizes from a field-leading 11 nominations as the British Academy Film Awards returned Sunday with a live, black-tie ceremony after a pandemic-curtailed event in 2021.



",Art
7433,"

Luxor African Film Festival announces winners of 11th edition



The winners of the 11th Luxor African Film Festival (LAFF) were announced during the festival’s closing ceremony on 10 March.



",Art
7434,"

In Lebanon's Tripoli an artists works on turning abandoned cinema into a national theater 






",Art
7435,"

Egyptian-American Oscar winner Rami Malek among hosts of 2022 Academy Awards



Egyptian-American Oscar and Golden Globe winner Rami Malek will be among the hosts of the 94th Academy Awards ceremony.



",Art
7436,"

Haitham Dabbour to write TV show about iconic Omar El-Sharif



Renowned Egyptian writer Haitham Dabbour has acquired film rights for the autobiography of the iconic Egyptian international superstar Omar El-Sharif, according to a press release Tuesday.



",Art
7437,"

In Mali, Tuareg filmmaker turns lens on women



Fati Walet Mohamed Issa, a young documentary filmmaker from Mali's volatile north, says her goal is to shine a light on the plight of women in the conflict-torn Sahel state.



",Art
7438,"

'The Batman' screening features guest appearance: A real bat



A real bat made a surprise guest appearance at a Texas showing of ‘The Batman’ this weekend.



",Art
7439,"

In Photos: Egyptian evergreen star Hussein Fahmy celebrated at Luxor Film Festival



A special honouring ceremony was held for Egyptian evergreen star actor Hussein Fahmy at the historic sight of the ancient Avenue of Sphinxes on Saturday in which he received a Lifetime Achievement Award during the ongoing 11th edition of the Luxor African Film Festival.



",Art
7440,"

38th Alexandria Film Festival for Mediterranean Countries to honour renowned director Mohamed Abdelaziz



The Egyptian director will receive a golden medal during the upcoming 38th edition of the Alexandria Film Festival for Mediterranean Countries (AFFMC), set to take place between 1 and 7 October 2022



",Art
7441,"

Cultural backlash intensifies against Russia over invasion



The cultural backlash against Russia’s invasion of Ukraine intensified Tuesday as the Cannes Film Festival said no Russian delegations would be welcome this year and the Venice festival announced free screenings of a film about the 2014 conflict in Ukraine’s eastern Donbas region.



",Art
7442,"

Winners of 6th Aswan International Women Film Festival‎ 



The Aswan International Women Film Festival announced the winners of its sixth edition during its closing ceremony on 28 February.



",Art
7443,"

Prejudice against AIDS sufferers revealed



As part of an HIV awareness campaign by the international organisation Y-Peer, Reem El Meligui, an American University in Cairo theatre graduate, is directing a play about the hardships that AIDS patients face



",Art
7444,"

Show Dance: from Paris to Cairo



In the first week of 2011, French troupe Show Dance will invite Cairo audiences to take a journey full of emotions, dance and music



",Art
7445,"

Merry Kitschmas - the Holier, the Kitschier



Over the centuries preparations for Christmas involved lots of artistic elements. Today, the high-pace world reaches for easy solutions, among them kitsch



",Art
7446,"

AUC brings interactive theatre to children



Fun-filled theatre activities for children are taking place during the holiday season



",Art
7447,"

Attract and widen your audience



Chief Executive at Audiences London, Sarah Boiling talks to Ahram Online about the advisory work of her organisation which provides solutions to many artists and artistic groups worldwide to help them widen their audiences



",Art
7448,"

Raising awareness of HIV 



A play to raise awareness of HIV entitled Beead Anak (Far from you) will open on 17 December



",Art
7449,"

Rosario Toledo in Egypt



The flamenco dancer Rosario Toledo will perform in Cairo and Alexandria



",Art
7450,"

No Idea proves a great one



'No Idea', a light comedy which challenges our perceptions of disabled people, took place at the Sawy Culturewheel on 7 December



",Art
7451,"

Theatre activities for children



Theater activities to foster childrens imagination and creativity will take place in Diwan bookstore in Heliopolis



",Art
7452,"

Countries That are Narrower than Love



Presented by the Hanager Arts Centre, a play about love and sexual suppression took place from 27 November until 9 December



",Art
7453,"

The desolate lives of three sisters



A production of Chekhov's 'Three Sisters' is being held at the American University in Cairo



",Art
7454,"

Going to the Neighbours’ House 



The community theatre play 'Going to the Neighbours’ House, was performed in an attempt to highlight the status of refugees in Egypt



",Art
7455,"

No Idea at El Sawy Culturewheel



The British Council's New Work New Audiences program will present the British play ‘No Idea’ at El Sawy Culturewheel on 7 December



",Art
7456,"

Acting misconceptions broken down 



Mahmoud El-Lozy, theatre professor at AUC, delivers a lecture on acting, its myths and misconceptions, and the pursuit of it as a profession locally



",Art
7457,"

The 2010 'Freedom to Create' prize brings celebrations to Cairo



Sudanese theatre maker wins 2010 'Freedom to Create' prize. The award ceremony took place in Cairo on 26 November accompanied by music festivities. Collateral activities and film screenings continue until 13 December.



",Art
7458,"

Chekhov's Three Sisters visit AUC



Anton Chekhov’s Three Sisters directed by Frank Bradley will be performed by AUC students in December



",Art
7459,"

Egyptian critic wins Polish cultural award



Professor Hanaa Abdel Fattah recognised by Poland's Ministry of Foreign Affairs



",Art
7460,"

Examining Acting Myths and Misconceptions



Lecture by theatre director and professor Mahmoud El-Lozy at AUC



",Art
7461,"

Julius Caesar with a twist



Al Hayat Theatre Ensemble adds a twist to the Shakespearean play Julius Caesar, winning 3rd place at the El Sawy Culturewheel 8th Theatre Festival.



",Art
7462,"

A Humourless Night



On 12 November a stand-up comedy show with Akram Hosny took place at El Sakia culturewheel, with its theme - the current education system. The material was adapted from the satirical book Awel Mokarer by Haitham Dabbour.



",Art
7463,"

""Start with Yourself"" festival rocks Alexandria, Egypt



Egyptians hopeful for a renewed Egypt promote positive behaviours in ""Start with Yourself"" festival; celebrate 25 January Revolution and honour their martyrs



",Art
7464,"

Former minister of culture faces corruption investigation



The former minister of culture Farouk Hosni has been forbidden to travel abroad until the allegations against him are investigated



",Art
7465,"

Artists speak out on appointment of new Minister of Culture



In spite of El Sawy’s clear statement to Ahram Online (17 Feb) that he is not interested in the Ministry of Culture, four days later he has accepted the post, a fact which has spurred some opposition from Egyptian artists



",Art
7466,"

Mohamed El Sawy appointed minister of culture



Cultural entrepreneur had preferred to remain a 'normal Egyptian'



",Art
7467,"

Egypt Actors' Union beginning new era



One of the important impacts of the Egyptian revolution and the fall of the regime was felt in the Egyptian Actors’ Union, where removal of its head Ashraf Zaki, marks the beginning of a new era for the union



",Art
7468,"

Post-Revolution El Sawy Culturewheel stronger than ever 



At the Wisdom Hall, El Sawy Culturewheel (El Sakia) owner Mohamed El Sawy discusses the future of Egypt with Ahram Online shedding light on El Sakia’s contribution to the post-revolution era in Egypt



",Art
7469,"

Protests in front of the Supreme Council of Culture



Over a hundred people demonstrated in front of the Supreme Council of Culture this morning



",Art
7470,"

Celebrities and artists show support for people's revolution



The majority of celebrities and artists have shown solidarity with ordinary citizens in the 25 January revolution, while others want to wait until the next elections



",Art
7471,"

Gaber Asfour, new Minister of Culture, resigns



Newly-appointed Minister of Culture Gaber Asfour, who replaced long-serving Farouk Hosni in the new cabinet formed on 31 January, has resigned



",Art
7472,"

Another performance of Going to the Neighbours' House



A play that raises awareness of the issues of refugees in Egypt will be performed again at El Sawy Culturewheel



",Art
7473,"

Ballet Drop-outs



To become a graceful ballerina and flutter like butterflies is the dream of many girls. But how far can that dream be reached in reality, in a country where conservatism prevails?



",Art
7474,"

Winners of the Production Award Programme announced



The grant-winners of the Production Awards Programme initiated by the Culture Resource El Mawred Al Thaqafy were announced on 9 January at the Rawabet theatre



",Art
7475,"

2B Continued Laboratory Dance and Theatre Festival in AUC Falaki theatre



The Studio Emad Eddin Foundation is holding its third 2B Continued Laboratory and Festival at the Falaki theatre in the Downtown AUC from January13 to 18



",Art
7476,"

We are all Egyptians 



In an attempt to raise awareness of religious tolerance among Egyptians, a number of Egypt’s artists and intellectuals gathered at the River Hall at El Sawy Culturewheel to embrace national unity



",Art
7477,"

Comics workshop for children



Comic workshop for Children ages 7-11 will teach children fundamentals of comics, including sketching and character development



",Art
7478,"

Show Dance: Misplaced



A French troupe performing at the Main Hall of the Cairo Opera House did not give 2011 the best of starts in a forgiving venue



",Art
7479,"

Egypt's artists and writers hold Coptic solidarity event 



Egyptian artists and intellectuals respond to the attack on the Alexandria church with special event on Thursday at El Sawy Culturewheel



",Art
7480,"

Taher Abu Zeid passes away this morning



One of Egypt's broadcasting pioneers, Taher Abu Zeid, died this morning at the age of 88



",Art
7481,"

ACT's Theatre workshop for Young People at Darb 1718 



The Alumni Community Theatre, ACT invites parents of children between the ages of 7 and 11 to enroll their boys and girls in a theater workshop



",Art
7482,"

 The Street is Ours



El Sawy Culturewheel ends 2010 with a poetic evening, 'The Street is Ours' next Thursday



",Art
7483,"

A rare chance to see pantomime in Cairo



Thursday, 21 April, the Small Theatre of the Cairo Opera House will host Ahmed Nabil's Pantomime Show



",Art
7484,"

Egyptian martyr committed to documenting revolution is honoured



Ahmed Bassiouny, filmmaker who documented Egypt’s revolution on the ground and was attacked and killed by police, was honoured in an artistic festival with a compilation of his revolution videos to be screened in Italy



",Art
7485,"

Fela Kuti returns on eve of Nigerian election



Musicians lament corruption, marijuana smoke drifts past the ""no drugs allowed"" sign and the smell of spicy grilled meat wafts across a dingy Lagos nightclub



",Art
7486,"

Music and Film Festival named after martyred artist Ahmed Bassiouny



On Saturday 16 April, Darb 17 18 Egyptian Contemporary Art and Culture Center, will hold an event entitled: 'Ahmed Bassiouny - Egyptian Independent Artist Music and Film Festival'



",Art
7487,"

'Is Anybody Out There?' on the consquences of colonization and oppression 



Staged as a play within a play, the American University in Cairo (AUC) production of 'Meinein Aguib Naas' (Is Anybody Out There?) portrays the effects of corruption, colonization and oppression on society and individuals



",Art
7488,"

Remembering Juliano Mer-Khamis



This week, Palestinians especially those from the refugee camp of Jenin in the northern West Bank, are mourning the death of peace-activist and theatre director Juliano Mer-Khamis



",Art
7489,"

Tragic love story on stage at AUC



On Wednesday 6 April, the American University in Cairo (AUC) brings to the stage one of modern Egypt's most provocative and uncompromising authors, Naguib Surur, in its upcoming production of the play 'Menien Aguib Naas'



",Art
7490,"

'A Day For Home' festival supports national unity in Egypt 



On 1 April hundreds of Egyptians gathered to support national unity in the 'A Day For Home' festival organised in Khaleel Hamada street in Alexandria, between Two Saints church and Shark Al Madina mosque



",Art
7491,"

Egyptians celebrate the revolution with street art 



While many art institutions are capitalizing on the revolution, it seems that genuine art is out in the streets



",Art
7492,"

Al Sameteen: the extra-special silent theatre group



The incredible Al Sameteen group will be honoured at the Talaat Harb Cultural Centre. The event will conclude with one of their amazing performances



",Art
7493,"

 'Solitaire' at the Rawabet Theatre



Rawabet Theatre features 'Solitaire' by Sabeel for Arts, written and directed by Dalia Basiouny



",Art
7494,"

Egypt's minister of culture speaks of hopes and plans for the ministry



Emad Abou-Ghazi's appointment as the new minister of culture comes at a time when long-hidden conflicts are coming to the surface, but he has hopes and plans for fixing the ministry and reaching out to Egypt



",Art
7495,"

Project yourself – Express your heart out 



Long before the revolution was calling for liberty, 'Project yourself' was doing their part for the freedom of self-expression by offering up and coming artists a chance to be seen and heard



",Art
7496,"

Riff Band celebrates Mother's Day with activities for children



The Riff Band, an Egyptian jazz band, celebrates Mother's Day at Collage De La Salle this Friday, 18 March



",Art
7497,"

Egyptian Theatre in need of its own revolution



We must not leave the revolution unfinished. Egyptian theatre is one of the areas which still needs a lot of work. With immense effort and the expected changes in the country, we hope the theatre will regain its deserved glory



",Art
7498,"

The Supreme Council of Culture to gain independence from Ministry of Culture 



The proposal for the independence of the Supreme Council of Culture was welcomed by the new Minister of Culture Emad Abou Ghazy, but a decision has not yet been taken



",Art
7499,"

 Folk: The Choir Project at Darb1718



On Saturday 12 March once again the Choir Project invites people from all walks of life to put their hopes and concerns, their feelings and thoughts, their jokes and woes into song



",Art
7500,"

Life in Tahrir Square, everywhere... 



Tahrir Square continues to play an important role in post-revolutionary art life. In parallel, many cultural centres have resumed their regular activities



",Art
7501,"

Comedy show pokes fun at Egyptian revolution



The stand-up comedy show that took place yesterday recounted memorable moments in the revolution while engaging the audience



",Art
7502,"

Artists and writers call for resignation of new minister of culture



The appointment of Mohamed El Sawy as the minister of culture has received opposition from artists and writers alike and accordingly a protest took place in front of the ministry of culture



",Art
7503,"

Al Fan Midan take 3: Artists in the streets



Al Fan Midan initiative will bring music concerts and arts to Abdeen Square on 4 June



",Art
7504,"

Ezzedine Choukri: A new era of change for Egypt’s cultural landscape



Ezzedine Choukri shares his vision and plans for the transformation of the Supreme Council of Culture in a new era



",Art
7505,"

Tahrir Monologues: A trip back in time to the 18 days that changed Egypt



On Thursday 26 May in the Rawabet Theatre, a group of youths took their audience back to the 18 days of protests in Tahrir through monologues telling the real stories of Egyptians who lived through the experience



",Art
7506,"

CIC condemns arrest of artists by military 



The Coalition of Independent Culture (CIC) denounces the arrest of three artists today and calls for an end to subjecting civilians to trial by the military authorities



",Art
7507,"

Syrian playwright commemorated by Tagammu party in Cairo



During a commemoration ceremony for the late Syrian playwright Saad Allah Wanous, organised by the creative workshop of the Tagammu party in El Zeitoun, Egyptian critics voiced their opinions of his work



",Art
7508,"

Monodrama festival, where music is the name of the game



The monodrama festival - with a musical twist - opens on 13 May at the Jesuit Theatre



",Art
7509,"

The budget of the Ministry of Culture to be reduced



The Minister of Culture Emad Abou-Ghazi discussed the means to support low-budget artistic events at a conference



",Art
7510,"

Young theatre-makers not ready yet to do the Revolution justice



Despite a number of attempts, the events of the Egyptian Revolution have not yet been successfully transferred onto the stage



",Art
7511,"

A mime performace at Rawabet



They Said It’s Here will be performed at the Rawabet theatre on 9, 11 and 12 May



",Art
7512,"

Al Fan Midan again takes culture to the streets 



Egypt's streets are alive with both music and art thanks to Al Fan Midan – a monthly cultural event organised by the Independent Artists Coalition



",Art
7513,"

Contemporary dance by the sea in Alexandria



Nassim El-Raqs brings a new experience of contemporary dance to public spaces in Alexandria between 11-13 May



",Art
7514,"

Former Culture minister released






",Art
7515,"

An art movement takes over Egypt’s squares on Saturdays



Egypt’s squares will be full of art starting the first Saturday of each month, thanks to The Coalition of Independent Culture’s coordination of the event Al Fan Meedan



",Art
7516,"

Force Majeure, a festival of many performances



Force Majeure, a performing arts festival, opened yesterday at the Townhouse gallery



",Art
7517,"

'Agenda 2011' Exhibition at Bibliotheca Alexandrina



 Marking its eighth edition, The Creative Forum for Independent Theatre Groups holds this year's 'Agenda 2011' exhibition at Bibliotheca Alexandrina



",Art
7518,"

Force Majeure at Townhouse Gallery



Combining performances, visual works, film and research, Force Majeure is a collaborative work of Egyptian and international artists that will be presented between 27 and 30 April



",Art
7519,"

El-Genaina Theatre's summer opens with a bang



After closing for the winter season, El-Genaina Theatre re-opened its doors on Friday with a series of artistic events, some more successful than others



",Art
7520,"

Bohemians of Broadway



On 18 April, Cairo Opera House opened the curtain for The Best of Broadway, a compilation of the best scenes on Broadway, which runs for a full week



",Art
7521,"

Prima Donnas at El Sawy Culturewheel



Tiatro theatre group will perform Prima Donnas music play on Tuesday, 26 April at El Sawy Culturewheel



",Art
7522,"

Nile FM announces its ""new era of radio""



New programmes and line-up at English-language station



",Art
7523,"

Egypt.Now festival kicks off on Friday



In a dynamic event incorporating a large number of art activities in Cairo and Alexandria, the Egypt.Now festival will take place between 1 and 18 July



",Art
7524,"

Egypt to boost African cultural ties 



Arterial Network announces Egypt's plans to enhance cultural ties with African countries



",Art
7525,"

Egypt's Balloon Theatre Resumes Activities



The Balloon Theatre will not postpone its programme after yesterday's clashes



",Art
7526,"

Festival promotes Egyptian crafts at Al-Azhar park



Between 30 June and 3 July the Egyptian local and traditional crafts festival will feature events for kids and art crafts



",Art
7527,"

Egypt participates in Algerian festival



Egypt will participate in an Egyptian cultural festival in Algeria that aims to build relations between the two countries



",Art
7528,"

Egypt's famous Korba Festival 2011 postponed



Due to security and 'governmental issues,' The Employer announces, last-minute, that their famous Korba Festival will be postponed



",Art
7529,"

Shubbak festival to celebrate modern Arab culture in London



Between 4 and 24 July, London will host “Shubbak: A Window on Contemporary Arab Culture” the city's first ever celebration of contemporary culture from across the Arab world



",Art
7530,"

Egyptian circus battles degeneration



Ahram Online goes behind the curtain to explore the working conditions of the National Circus, as well as Faten El Helw's private circus



",Art
7531,"

Aly Refaat wins the Nile Award for arts



The Higher Council of Culture announced the names of the state awards recipients yesterday



",Art
7532,"

Making sense of María Juncal Flamenco performance



Many times people leave a Flamenco performance without understanding why they are so emotionally charged, so here Ahram Online demystifies Flamenco via an analysis of Maria Juncal’s show at the Alexandria and Cairo opera houses



",Art
7533,"

No Time for Art reflects upon unjust military trials



No Time for Art, subtitled in Arabic ""A Salute to the Martyrs and the Living,"" directed by Laila Soliman, will play at the Rawabet Theatre inclusive of Friday, 24 June



",Art
7534,"

Global Water Dance Festival in El-Gouna 



'Dancing for Safe Water Everywhere' is set to make a short stop at El-Gouna on 25 June to spread environmental awareness regarding water issues through dance



",Art
7535,"

Libya: A Different Perspective



A 4-day event held at El Sawy Culturewheel aims to show the talents of Libyans in a manner the general public has not been accustomed to



",Art
7536,"

Egyptian Arts Centennial: From Cairo to Alexandria



'Egyptian Arts Centennial', directed by Walid Aouni, recaptured a hundred years of Egyptian contemporary art at the Cairo Opera House main hall on 15 and 16 June, and will be performed again in Alexandria on 27 and 28 June



",Art
7537,"

Ashraf Abdel Ghaffour elected new head of actors syndicate



The actor Ashraf Abdel Ghaffour won the actors syndicate elections in what many are describing as one of the fairest elections in the syndicate's history



",Art
7538,"

Head of Cultural Palaces body faces criticism



While many working in the theatre field criticize shutting down the newspaper Masrahna, the head of the General Organisation of Cultural Palaces believes its a remnant of the old ousted regime



",Art
7539,"

Arabia Offscreen search for ten talented artists



Between May and August 2011, Offscreen Education will run an international competition in Egypt and other countries to identify ten young artists, photographers, and filmmakers with the potential to inspire their peers



",Art
7540,"

Egypt's sole pantomime artist



In contrast to the overacting and over-reliance on words in Egyptian theatre, Egypt's sole pantomime performer, Ahmed Nabil offers an expressive, silent art performance 16 June, Alexandria



",Art
7541,"

A play searching for Ionesco, in vain



Submission and Anger, a play inspired by Eugène Ionesco, is an unsatisfying approach to communication and the mother archetype by director Moustafa Issa



",Art
7542,"

Four plays to go at the Festival for Creative Youth, French Centre



On its second day, the 9th Festival Des Jeunes Créateurs (Festival for Creative Youth) featured an average performance of the play Al Galad Wal Mahkoum Aleih Bel Edam (The Executioner and the Prisoner on Death Sentence)



",Art
7543,"

An Egyptian adaptation of Bernard Shaw's classic plays at Rawabet Theatre



An adaptation of Bernard Shaw's Pygmalion will be performed in Rawabet Theatre this Thursday



",Art
7544,"

Tahrir Monologues to be performed at the Shorouk bookstore



The latest Tahrir Monolgues will be performed Tuesday, 26 July at the Shorouk bookstore in Zamalek



",Art
7545,"

Mime festival opens at Sakia Cultrurewheel



The Sakia Culturewheel begins its seventh mime festival tonight



",Art
7546,"

Egypt’s general secretary of culture resigns, stating he’s accomplished his mission



Ezzedine Choukri, the general secretary for the Supreme Council of Culture, resigned after he says he has completed his mandates of restructuring and setting a plan



",Art
7547,"

 Art, subcultures and the reinvention of public space



What the authoritarian forces lingering from the former regime cannot abide most, because they can't control it, is the humor and color of the cultural revolution in Egypt



",Art
7548,"

Autostrade: Egypt's Japanese-style comic book experiment



Autostrade is a collaboration between 21 comics artists and writers to create a space for comic books to be read and followed in Egypt by adults



",Art
7549,"

Artists' book launch with music at Ahmed Shawky Museum



The Autostrade comic book launch will take place on Wednesday, 20 July and will be accompanied by musical performances



",Art
7550,"

Revolutionary cinema in Tahrir Square 



With the sit-in in Tahrir Square growing as a community, protesters can now reflect on how far they have come and relive the inspiring moments they have shared by watching footage from the revolution on Tahrir Cinema's screen



",Art
7551,"

Tunisians take pride in 'Arab spring' slogans, humour



At 7.45 am on any given day in the Tunisian capital, you might notice that drivers stuck in rush-hour traffic seem to be chortling away in unison



",Art
7552,"

SHOOT! an interactive media performance at Darb 1718



SHOOT! an interactive performance with video media by a Dutch artist will be performed at Darb 1718 on Monday, 11 July



",Art
7553,"

Atelier Theatre Group to perform Sunday



Atelier Theatre Group to feature its ""Operette El Darafil"" at El Sawy Culturewheel next week



",Art
7554,"

 Homage to the Pyramids



Pyramids and the Revolution is a new adaptation of Maurice Bejart’s ballet Pyramide-El Nour. The new production, performed between 4 and 9 July (except 8 July) brings together all the Cairo Opera Ballet Company dancers



",Art
7555,"

Live Nation comes to Tahrir 



The internationally acclaimed “Live Nation” is to hold an international arts festival at Tahrir Square next September



",Art
7556,"

Stand-up comedy show to be held tomorrow



Freedom of Funny hosts several comedians at El Sawy Culturewheel



",Art
7557,"

Egyptian cultural week kicks off in Algeria 



In a move to strengthen relations between Egypt and Algeria, an Egyptian cultural week brings Egyptian music, poetry and theatre to he Islamic Algerian capital of Talisman



",Art
7558,"

Eskenderella rocks at major square in downtown Cairo



Eskenderella, a popular Egyptian band, rocked centre stage at the last Al Fan Midan, an initiative to bring art to the community by organising performances in major squares



",Art
7559,"

'The Pyramids and The Revolution' Ballet performs this week



This week, the Cairo Opera Ballet Company presents a ballet based on a choreography by Maurice Bejart



",Art
7560,"

Security concerns cause Korba Festival cancellation



The Employer and The Trainer magazines who took the initiative of reviving the festival suggest moving it to a more secure place



",Art
7561,"

'Variations': 10th International Summer Festival kicks off in Alex



The 10th International Summer Festival kicks off on 1 July until 30 July, organized by the Bibliotheca Alexandrina arts center



",Art
7562,"

MA'AT dance performance at Townhouse



The final showing of Karima Mansour's two-week dance workshop will be held tomorrow at the Townhouse Factory Space



",Art
7563,"

Lessons in Revolting: A play about a very personal revolution



Lessons in Revolting is not another regurgitation of the factual events of Egypt's revolution, but a film, dance and verbal presentation of the state of mind of each of the performers during the revolution



",Art
7564,"

Poetry recital at Beit El Sennary tomorrow



A special poetry evening will be hosted tomorrow in celebration of Ramadan, with Mona El-Sawy as guest of honour



",Art
7565,"

One Thousand and One Nights at Edinburgh festival



One Thousand and One Nights is expected to be this year's big show at the Edinburgh festival



",Art
7566,"

Lessons in Revolting at Rawabet Theatre on Friday



Lessons in Revolting live performance at Rawabet Theatre sees young Egyptian artists rewriting history



",Art
7567,"

Puppet Theatre at the Book Fair at El Talbeya



Karna for Arts and Culture Management will provide theatrical attractions during Ramadan Book Fair held at popular Cairo district



",Art
7568,"

New appointments at the ministry of culture



The minister of culture Emad Abou Ghazi filled two new posts at the Supreme Council of Culture



",Art
7569,"

Open Stage Night at Darb 1718



The upcoming edition of Up On The Roof - Open Stage Night will take place on Thursday 18 August



",Art
7570,"

Alwan for Arts highlights Egypt in New York City



Alwan for Arts and the Queens Museum of Arts in New York City feature Egypt starting Friday 12 August, with a live performance and screening of the film Helipolis



",Art
7571,"

Fouad El-Mohandes' sketches open a four day theatre festival at El-Sawy Culturewheel



A four-day theatre festival at El Sawy Culturewheel opens with sketches from four different plays by the famed Egyptian comedy icon Fouad El-Mohandes



",Art
7572,"

'On the Roof' a creative night at Darb 1718 Thursday, 4 August



A creative night of Egyptian artists - amateur and professionals alike - who take their art to the roof of on Thursday, 4 August at the cultural centre Darb 1718



",Art
7573,"

Thawret El Looool embraces young Egyptian artists



Thawret El Looool, a new book that analyses young artists through their works and chat rooms, makes a significant comment on the similar generational memories and train of thought



",Art
7574,"

Sketches from Fouad El-Mohandes in El-Sakia's theatre festival



The four-day theatre festival taking place at El-Sawy Culturewheel (El Sakia) will open with comic sketches from the theatre of the famous comedian Fouad El-Mohandes



",Art
7575,"

International radio show pumps through Egypt's Nile FM airwaves



104.2 Nile FM added the popular international programme, American Top 40, to their broadcast, which listeners can hear Saturday at noon



",Art
7576,"

Learning through Art



The NGO Alwan wa Awatar, established in 2005, concentrates on social development through artistic activities



",Art
7577,"

 Festival helps Tunisians beat post-revolution angst



In a suburb once firmly controlled by the family of the ousted president, young Tunisians are singing and dancing in a break from the months of tension and fear that have followed their country's revolution



",Art
7578,"

Citadel festival: Gems in dust



The 21st Citadel Festival for Music and Singing, which kicked off on 20 July, offers a number of music events at the historic Cairo Citadel



",Art
7579,"

Cia-Sebas and Egypt’s DAAD School join forces at El-Genaina Theatre



Young Egyptian students of Al-Darb Al-Ahmar School for performing arts to join Spain’s Cia-Sebas circus group at El-Genaina Theatre this Thursday



",Art
7580,"

Nile FM announces its Ramadan programming



During the Holy Month of Ramadan the popular English language radio station 104.2 Nile FM adapts its schedule to better suit their listeners' routine



",Art
7581,"

The Revolution of LOL book release and film screenings at Egypt's CIC



On Sunday 31 July, Contemporary Image Collective will host the book release of Thawret el Loool (Revolution of LOL) and young filmmaker screenings



",Art
7582,"

Egypt's minister of culture unhappy over his general secretary's resignation



Abou Ghazi would have preferred the General Secretary of the Supreme Council of Culture Ezzedine Choukri not resign so early



",Art
7583,"

MasterPeace in Cairo



Cairo joins the world in celebrating the UN International Day of Peace on 21 September with events taking place throughout the city between 16 and 23 September



",Art
7584,"

Abu Ghazi abolishes decision of Youth Salon Committee 



Minister of Culture accused of breaking the law as Committee resigns



",Art
