,Article Title,Category
9054,"

Over 700m people have no access to broadband connectivity, one billion lack formal identification: IMF



The IMF has urged policymakers to invest in digital infrastructure and digital identity in order to enable citizens to access online services



",economy
9055,"

UN to provide Egypt with around $532 mln for development projects during 2020/2021 



The announcement came during the periodic meeting of the Steering Committee for the UNPDF between Egypt and the UN for 2018-2022, to chart a new path for 2021/2022 amid the ongoing COVID-19 crisis



",economy
9056,"

Q&A with World Bank senior financial officer Concepcion Aisa on Egypt’s first of its kind sovereign green bonds



Aisa told Ahram Online that the World Bank Group is working with the Egyptian government on many fronts to help Egypt progress towards environmental and social sustainability



",economy
9057,"

Egypt pioneering market for Huawei in MENA: N Africa director 



Huawei offered “Huawei FusionModule2000” solution to Egypt, a new generation of smart modular data centres dedicated to provide customers with simple, efficient, and reliable data centre solutions, said Liang



",economy
9058,"

Delayed conclusion of US election race may increase financial market volatility: Moody’s 



US institutions will resolve the delays in vote counting and any subsequent disputes over the results without causing any meaningful, enduring credit impact, reported Moody’s



",economy
9059,"

Egypt’s Al-Jalalah project is comprehensive model of sustainable cities for economic growth, recovery: minister



Al-Mashat made her comments during the 23rd annual conference of the Federation of Arab Women Investors, which is being held in the city of Al-Jalalah from 3-5 November



",economy
9060,"

Egypt to receive €132.8 mln from Germany to implement 11 projects



The projects are meant to promote technical and vocational education, enhance community participation, and invest in job creation through supporting the private sector



",economy
9061,"

Souq.com witnessed 66% increase in storage capacity since onset of COVID: Country manager



El-Sahy said that gaming, fitness appliances, household and hygienic items, and foodstuff witnessed the top demand during the pandemic



",economy
9062,"

Eight international development banks sign road safety declaration



A high-level statement asserted the importance of road safety targets as part of the sustainable development objectives of each multilateral institution and contributing to targets set by the UN Decade of Action for Road Safety



",economy
9063,"

Endeavour to buy Teranga as gold dealmaking gathers pace



Endeavour shareholders will end up with 66% of the combined entity, with Teranga shareholders holding the remaining 34%.



",economy
9064,"

Saudi grant committee provides Egypt with EGP 100 mln to empower women artisans, young entrepreneurs



The Saudi Arabia Grant Management Committee has so far funded 2,180 projects in 27 governorates, which have contributed to the creation of about 12,000 job opportunities under a $200 million grant



",economy
9065,"

Egypt secures financing agreements worth $7.3 bln in 2020 



The agreements were inked with several international financial institutions to boost Egypt's efforts under its 2030 vision and to strengthen economic ties with global partners



",economy
9066,"

Egypt, EBRD discuss new 2021-25 green strategy



Egypt is the EBRD's biggest country of operations in the region, with total investments of €2.3 billion, 60 percent of which was dedicated to the private sector



",economy
9067,"

Egypt to expand PPP projects with private sector in transportation: Finance minister



The achievements that Egypt attained over the past five years have led to the country to shoot up more than 50 places on the Doing Business report’s transport sector index, the finance minister said



",economy
9068,"

Egypt’s unemployment rate declines for the second time Q-o-Q, reaching to 7.3%: CAPMAS



Egypt’s labour force increased to 28.171 million in the third quarter of 2020, at a growth rate of 5.6 percent compared to the same quarter of 2019



",economy
9069,"

Egypt's Central Bank cuts interest rates by 0.5 pct, bringing total cuts to 4 pct over 2020



CBE said that the increase in annual headline inflation continues to be mainly led by higher annual contribution of food items as well as regulated items due to the negative annual food inflation



",economy
9070,"

Egypt's Baron Palace Sahl Hasheesh wins World Luxury Hotel Awards



This is the second time the Baron Hotels and Resorts Egypt wins an award from the World Luxury Hotel Awards



",economy
9071,"

Global coalition of public development banks formed to address coronavirus challenges 



The coalition is expected to contribute to the achievement of the United Nations’ Sustainable Development Goals (SDGs) as well as the objectives of the Paris Agreement to combat climate change



",economy
9072,"

Egypt-UK trade relations witness turning point with approaching Brexit: Trade minister 



Trade exchange between Egypt and the UK increased to £2.14 billion in 2019, up from £1.9 billion in 2018, according to Egypt’s minister of trade and industry



",economy
9073,"

Egypt-UK trade agreement takes effect 31 December: UK trade envoy 



""We believe in Egypt’s future and our trade ties will be stable over the years,” said Donaldson



",economy
9074,"

IMF revisits its policy on its public debt support policy



The IMF said in a statement that COVID-19 has elevated the debt vulnerabilities in many countries, adding that low-income countries are witnessing changes in the credit landscape



",economy
9075,"

Egypt needs to invest more in human capital for successful digital transformation process: AmCham President



In the network readiness index (NRI) 2020, Egypt ranked 84th and as such is the most network-ready country in Northern Africa.



",economy
9076,"

Allianz Egypt's profits record EGP 490 mln in FY 2019/20, total business EGP 5.3 bln



Allianz plans to expand in several governorates in Egypt, including in the Delta and Upper Egypt in the near future



",economy
9077,"

Egypt expected to achieve medium-term economic growth at 5%, public debt to GDP ratio projected to decline: Finance minister



Mohamed Maait made his comments during his participation in a virtual event that kicked off Monday bringing together UK and Egyptian business representatives



",economy
9078,"

ITIDA promotes Egypt as ICT hub: CEO



Egypt is becoming the fastest-growing startup ecosystem in MENA, said Mahfouz



",economy
9079,"

CBE to review Egypt’s key interest rates Thursday, cuts by 0.5% projected



Key interest rate cuts would aim to stimulate private investment and consumption in addition to driving GDP growth amid a likely second wave of the Covid-19 pandemic



",economy
9080,"

Egypt’s capital inflows fell by half in FY2019/20 amid coronavirus pandemic: CBE



The report revealed that the current account deficit incresaed to $11.2 billion from $10.9 billion in F 2018/19



",economy
9081,"

Egypt's finance minister expects disbursal of $1.6 billion of IMF funding by end-December






",economy
9082,"

Egypt’s transport minister urges American companies to invest in 33 future projects in sector



The minister urged American companies to take advantage of these opportunities and submit their proposals for these projects to the transport ministry for immediate consideration



",economy
9083,"

Egypt's current account deficit widens to $11.2 billion in 2019/20






",economy
9084,"

Negative outlook for emerging markets in 2021 due to coronavirus: Moody’s



Profit growth in emerging markets will be modest amid low interest rates and subdued lending, said Moody’s



",economy
9085,"

Egypt saw highest growth rate among 39 countries where EBRD operates: Official



Harmgart praised the performance of the Egyptian economy, discussing existing projects between Egypt and the bank as well as the prospects for developing areas of cooperation



",economy
9086,"

Egypt, Germany discuss launch of debt swap programme third phase



The programme's third phase is worth €80 million and focuses on projects related to technical and vocational education and supporting job creation



",economy
9087,"

Saudi Arabia seeks to benefit from Egypt’s e-bill system experience, says Saudi Tax Authority governor



Egypt launched an electronic billing system in June as a part of its plan to advance the country's tax system



",economy
9088,"

Al-Ahram to hold 4th edition of its annual energy conference on December 14



The 4th edition - which will be held under the auspices of Prime Minister Mostafa Madbouly - is scheduled to see the participation of Electricity and Renewable Energy Minister Mohamed Shaker and Petroleum Minister Tarek El-Molla



",economy
9089,"

INTERVIEW: Afro Group to quadruple investments in Egyptian market over five years: CEO



The latest developments in investment and business legislation and digital transformation in Egypt will benefit business and attract more investment, in ICT in particular, according to Mohamed Nasr



",economy
9090,"

Orascom Construction consortium sign $800 mln contract on Cairo Metro Line 4 construction



The first phase of this underground line will extend for 19 kilometres, through 16 stations, between the center of Greater Cairo and the Pyramids area in Giza



",economy
9091,"

Egyptian president inaugurates Middle East and Africa Smart Transportation Fair



The president toured the fair and listened to a detailed explanation from officials about its products, including vehicles and means of public transportation running on natural gas and electricity



",economy
9092,"

INTERVIEW: Egypt is EBRD’s largest investment country through 2025 - Managing director for SEMED 



Harmgart said Egyptian banks received $800 million to be given to the private and SMEs sectors in response to the pandemic, adding that EBRD's investments in Egypt will reach €1 billion by the end of 2020



",economy
9093,"

Egypt succeeds in raising $7.3 bln in 2020 despite coronavirus: International cooperation minister



Rania Al-Mashat said these finances were pumped in several sectors and fields, pointing out that the private sector had a good share of them



",economy
9094,"

IMF reaches staff-level agreement with Egypt upon first review of $5.2 bln financing agreement



'The Egyptian economy performed better than expected despite the pandemic' says IMF



",economy
9095,"

Talks with Egypt's Sawiris over memining have halted: Minister



Sawiris chairs private gold mining group La Mancha and said in February that he was holding talks to acquire a 51% stake in Shalateen



",economy
9096,"

Egypt awards 11 companies concessions in mining bid round






",economy
9097,"

IMF provided 80 countries with $91 bln since onset of COVID-19: Annual report



The IMF's managing director Kristalina Georgieva said that the governments faced the crisis by allocating nearly $12 tln in fiscal actions and about $7.5 tln in monetary actions



",economy
9098,"

Egypt's CBE extends maturity of US bonds repurchase by 1.5 years



This action comes despite the challenges of the COVID-19 pandemic and the increasing risk that the global economy is facing, according to the bank



",economy
9099,"

EBRD, partners acquire Egypt’s Adwia Pharmaceuticals



The total worth of the deal is $250 million



",economy
9100,"

INTERVIEW: Egypt’s growth to bounce back to pre-coronavirus levels in FY 2021/22: IMF Mission Chief for Egypt Uma Ramakrishnan



If Egypt's economic activity accelerates and tourism gradually improves, the country’s growth is likely to reach 5.5 percent in FY 2021/2022, Ramakrishnan told Ahram Online



",economy
9101,"

Egypt-France trade exchange increased over 9 months: CAPMAS



Egypt’s most notable imports were pharmaceutical products



",economy
9102,"

Egyptian expat remittances jumped to $8 bln in Q1 of FY2020/21:CBE



From January to September 2020, remittances jumped to $22.1 billion, up from $19.8 billion in the same period of 2019



",economy
9103,"

Egypt’s central bank extends facilities for tourism workers amid COVID-19



The grace period of loans of tourism sector workers have been extended to the end of 2021



",economy
9104,"

Happy Diwali Day from Baron Resort Sahl Hasheesh






",economy
9105,"

Egypt’s NIRs stood at $39.2 bln by end of November: CBE



The World Bank expects Egypt to become the top recipient of remittances in the Middle East and North Africa region in 2020 to receive $24.4 billion



",economy
9106,"

Global asset management outlook negative, financial markets threatened by Covid-19 second wave: Moody’s



Moody's says that low interest rates and adopting accommodative monetary policies are vital for financial markets to recover from the coronavirus pandemic



",economy
9107,"

Ministry of International Cooperation, UNIDO release video on Egypt's development success stories



The video comes under the ministry's Global Partnerships Narrative that aims to showcase Egypt’s development success stories



",economy
9108,"

Fitch Solutions downgrades projections of Egypt’s growth in 2021 to 3.2%; inflation to hit 6%



Fitch Solutions said that strong ties to MENA's countries such as Saudi Arabia, the UAE and Egypt remain, under the Biden presidency, vital to US strategic goals



",economy
9109,"

Egypt's finance ministry, Korean embassy in Cairo hold a webinar on sharing experiences in development



The webinar reviewed Korea’s industrialisation experiences, automobile industry, and policies for the shipbuilding industry



",economy
9110,"

Egypt’s account deficit to hike to 5% of GDP in 2020: Fitch 



Measures taken by the Central Bank of Egypt to restructure credit facilities to the distressed tourism sector are likely to provide some relief, Fitch Ratings said



",economy
9111,"

Egypt’s ICT sector remains resilient despite COVID-19, EGP 108 bln in revenues in FY2020/21: ITIDA’s CEO



He said that the resilience demonstrated amid the pandemic augmented Egypt’s global appeal for outsourcing and IT business services investments and encouraged more demand from enterprises to choose Egypt as a technology hub



",economy
9112,"

Egypt’s poverty rate declines to 29.7%: CAPMAS



This is the first time Egypt sees a decrease in its poverty rate since 1999



",economy
9113,"

Global GDP expected to grow by 4.2% in 2021 due to new vaccines, gov't financial support: OECD



The projection follows a significant fall in global economic vitality in 2020, the worst since the 2008 global financial crisis, due to the Covid-19 pandemic



",economy
9114,"

Egypt’s food industries' exports up 10% in 2019; Saudi Arabia at top



Saudi Arabia is at the top of Egypt’s food industries' exports ($337 million) while Germany came last ($77 million)



",economy
9115,"

US Federal Reserves likely to cut interest rates in upcoming meeting: Egypt's central bank



Positive news on coronavirus vaccines and the fading of uncertainty regarding the US elections helped global markets performance in late November



",economy
9116,"

Eni reaches agreements with Egypt, Naturgy to restart operations at gas plant in Damietta






",economy
9117,"

France stresses commitment to boosting economic cooperation with Egypt



The total cooperation portfolio between Egypt and France is worth €7.5 billion



",economy
9118,"

Spain will invest 4.3 bln euros in 5G infrastructure by 2025



A total of 883 million euros are already included in next year budget to be approved in the following weeks



",economy
9119,"

Egypt's VAT unchanged in law's amendments, new exemptions included



Youssef noted that the amendments include exempting commodities and services headed to projects established in economic zones from VAT in order to catalyse investments in such areas



",economy
9120,"

Egypt’s banks assets recover, near-term risks to FC funding, liquidity profiles recede: Fitch Ratings



Fitch Ratings said that country’s FC liquidity was boosted in Q3 2020 driven by the raising of a $2 bln one-year loan from regional and international banks and the issuing of $750 million green bonds in September



",economy
9121,"

INTERVIEW: USAID continuing to support Egypt amid COVID-19 crisis: Mission Director Leslie Reed






",economy
9122,"

Paynas launches platform that supports MSMEs



This also includes issuing banking cards that enable MSMEs to eliminate cash wages and empower their employees with financial tools



",economy
9123,"

Central banks' response to COVID-19 far from done, more stimulus procedures needed: IMF



The IMF suggested a new framework that can help central banks contain future shocks while fighting the ongoing crisis



",economy
9124,"

IFC, AmCham Egypt ink agreement to enhance opportunities for women in workplaces



The partnership is part of a broader effort to support the country’s private sector as it navigates the COVID-19 pandemic while at the same time fostering and reinforcing equal opportunities for women in the workplace



",economy
9125,"

Egypt’s comprehensive health insurance system has solid financial solvency: Finance Minister



Maait made his statements on the first anniversary of the comprehensive health insurance system, which was launched in December 2019 in Port Said.



",economy
9126,"

Egypt seeks obtaining World Bank’s DPF facility to finance development plans, structural reforms



Al-Mashat stressed the importance of structural reform policies that can help the economy become more resilient to likely future shocks



",economy
9127,"

Egyptian exporters should register in e-bill system to secure state benefits: Tax Authority head



Deadline for registration is July 1st, Reda Abdel-Kader said



",economy
9128,"

Amazon launches digital payment service for businesses in MENA



Large-scale as well as small and medium-sized enterprises can benefit from the new Amazon payment services, according to a statement by the giant company



",economy
9129,"

Al-Ahram to launch 4th edition of energy-focused conference on Monday



Electricity and Renewable energy Minister Mohamed Shaker, Petroleum Minister Tarek El-Molla, and other leading officials and experts from the energy sector are set to attend the conference



",economy
9130,"

Global negative-yielding debt jumps to $17.5 tln amid Covid-19 crisis: BIS



The Switzerland-based Bank of International Settlements is owned by 63 central banks of countries that together account for about 95 percent of world GDP



",economy
9131,"

Egypt’s annual inflation jumps to 6.3%, monthly rate rises to 2.9%: CAPMAS



CAPMAS attributed the increase in inflation rates to the rise in the prices of foodstuffs and bavereges in November by 3.2 percent



",economy
9132,"

EBRD provides Egypt with $4.2 mln loan to support renewable energy sector



The fund comes in light of government targets of achieving 20 percent of the country’s electricity generation capacity from renewable sources by 2022



",economy
9133,"

Egypt places 3rd in start-up investments in MENA in November: Wamda report



The majority of MENA startups receiving investment in November were in the logistics and e-commerce domains



",economy
9134,"

Egypt to offer army-owned Safi, Wataniya Petroleum in stake sales: Planning minister



The two companies will be offered to the private sector before being listed on Egypt’s stock exchange



",economy
9135,"

Egypt awards Siemens, Hassan Allam contract to build New National Energy Control Center



The project is expected to be completed by the end of 2022



",economy
9136,"

Egypt’s GDP growth to bounce back in 2022, reaching 5.6%: Fitch Solutions



Global growth slowed in the fourth quarter of 2020, but forecasts for 2021 seem optimistic



",economy
9137,"

UK, Norway and Iceland sign trade continuity deal



The agreement signed on Tuesday means that the majority of trade in goods between the countries will remain tariff-free



",economy
9138,"

Egypt implemented 37 projects in petroleum sector at EGP 431.3 bln in last 2 years: Planning minister



60.6 billion of public investments were allocated to upgrade the petroleum and mineral resources sector in the current FY2020/2021, representing 8.2 percent of total public investments



",economy
9139,"

Global auto market outlook stable, sales won’t recover until mid-decade: Moody’s



After suffering a more significant decline than in 2009, recovery in auto shipments will be uneven, with China to rebound faster than the US and Western Europe, Moody’s said



",economy
9140,"

Egypt reaches $540 mln settlement agreement with Canada’s Nutrien company



The deal put an end to a 12-year dispute between Egypt and the Nutrien Ltd company (formerly Agrium Inc)



",economy
9141,"

Oil prices to reach 51/bbl by 2021, but will remain low through 2029: Fitch Solutions



Fitch Solutions expects debt in Gulf States to rise sharply as efforts are elevated globally to transition to a green economy



",economy
9142,"

Egypt's central bank keeps interest rates unchanged, resets inflation target to 7%



CBE announces it has reset next inflation target to be at 7 percent during the fourth quarter of 2022 down from 9 percent to support macroeconomic stability



",economy
9143,"

Egypt’s telecom sector grows by 15.2% despite coronavirus: Cabinet report



The sector’s share in Egypt’s GDP grew by 4.4 percent to record EGP 108 billion in FY 2019/2020



",economy
9144,"

Egypt tackles commercial integration plans with Iraq, Jordan



Joint cooperation between Egypt, Jordan, and Iraq will prioritise the pharmaceutical industries, including veterinary medicines, chemical industries, petrochemicals, leather, and ceramics



",economy
9145,"

CBE, WFP launch EGP 50 mln project to support MSMEs in Egypt



Some 100,000 Egyptians in Luxor, Aswan, Qena, Sohag, and Assiut are expected to benefit from the project



",economy
9146,"

EBRD provides Egypt with $12 mn loan to support tourism sector



The sum is a loan extended to Al-Dau Al-Haram for Hotel Operations for the regeneration of a brownfield site into a Hyatt Regency hotel



",economy
9147,"

Egypt’s ministry of industry halts ceramics imports to boost local productivity



The decision aims to preserve the productivity rates of the Egyptian industry from any potential repercussions



",economy
9148,"

CBE to review interest rates for last time in 2020 Thursday



Expectations on the Monetary Policy Committee’s decision have been divided between introducing new cuts and keeping current interest rates unchanged



",economy
9149,"

Egypt likely the only economy in MENA to expand in 2020: OBG






",economy
9150,"

Egypt secured $9.8 bln for SDGs 2030 finance in 2020; $6.7 for sovereign projects



This announcement came within the Ministry of International Cooperation's annual report, which was released through a virtual press conference held on Monday and attended by Ahram Online



",economy
9151,"

Egypt’s drops 4 positions in global innovation index 2020, maintains 14th place among LM countries



The GII expected COVID-19 to affect the innovation scene globally, with a notable decline in venture capital investments headed to fresh start-ups



",economy
9152,"

Egypt’s private sector needs more room for investment to play its role: World Bank



The report said that Egypt's economy is at a turning point because of the COVID-19 crisis



",economy
9153,"

World Bank in talks with Egypt’s sovereign fund to tap into investment opportunities



IFC Country Manager for Egypt Walid Labadi unveiled that the IFC has supported Egypt's private sector with $400 million since the onset of the pandemic



",economy
9154,"

AfDB approves $10.4 bn borrowing programme due to COVID-19 crisis



Some 40 million more people are expected to be pushed into poverty because of the pandemic, reported Atlantic Council



",economy
9155,"

INTERVIEW: UK trade envoy on latest British-Egyptian trade deal and bilateral ties after Brexit



Donaldson told Ahram Online that the UK views Egypt as one of the most exciting markets in the region and one of the gateways to Africa, which that has led UK companies to invest over $48 billion in the country



",economy
9156,"

UK to host Africa Investment Conference after Brexit



Earlier this month, Egypt and the UK signed a new trade agreement that will come into effect as of 1 January 2021 after the UK leaves the EU.



",economy
9157,"

IMF completes Egypt’s SBA loan review, $1.6 bln to be disbursed



The IMF said that Egyptian authorities have managed well the COVID-19 crisis and related disruption to economic activity, urging it to take further actions concerning monetary easing and structural reforms



",economy
9158,"

S.Korean president confers 1st class of Order of Diplomatic Merit to Egypt's finance minister



South Korean President Moon Jae-in awarded the first class of the Order of Diplomatic Service Merit to Egyptian Finance Minister Mohamed Maait



",economy
9159,"

Team Europe provides $500 mln for 92 low, middle income countries for Covid-19 vaccine



The European Investment Bank said that it has agreed €400 million in financing to support the participation of low and middle income economies in the COVAX Advance Market Commitment (COVAX AMC)



",economy
9160,"

EGP 63 billion allocated to develop Upper Egypt since 2014: Housing minister



The development of the Egyptian south, which has a total population of over 23 million, is a key part of the country's 2030 development plan



",economy
9161,"

Egypt’s central bank extends facilities for defaulting tourism companies owing to coronavirus



Presidential orders were given to alleviate the woes of the hard-hit tourism sector, the CBE said



",economy
9162,"

Hopes for recovery help markets start new year with a pop



Seoul rallied 2.5 percent following strong export data, while Sydney put on more than one percent as there were signs a spike in new infections in the city was being brought under control



",economy
9163,"

Egypt’s FRA launces initiative to merge informal businesses into formal economy



The Digital Financial Inclusion for 2021 Initiative targets micro-sized projects and their clients to encourage them to use digital payment instruments for their transactions amid the COVID-19 crisis



",economy
9164,"

Egypt's Suez Canal revenues down 3.4% in 2020



The canal, which is the fastest shipping route between Europe and Asia, is one of Egypt's main sources of foreign currency



",economy
9165,"

AfCFTA to offer 1.5 bn jobs, achieve trade exchange worth $3.4 tn: EJB



The AfCFTA agreement is merging 54 African countries of 1.3 billion people in one market within an economic bloc with a combined GDP of $3.4 trillion, according to the African Centre for Economic Transformation



",economy
9166,"

Global tourism lost $935 bn in revenues due to COVID-19, 10 times the losses of 2009 crisis: EJB



The UN World Tourism Organisation expected three scenarios for the sector’s recovery, expecting a rebound in international tourism by the second half of 2021



",economy
9167,"

Egypt receives 13 new railway carriages in Russian Transmash deal



The agreement between Russian Transmash holding company and Egyptian National Railways (ENR) is worth more than 1 billion euros



",economy
9168,"

Banque Misr receives €425 mln from EIB to support Egyptian SMEs amid coronavirus crisis



 Banque Misr is the second largest bank in Egypt with a clear focus on SME lending and a large retail presence across Egypt



",economy
9169,"

INTERVIEW: Digital transformation will remain priority for Egypt amid COVID-19: Visa’s North Africa GM



The use of contactless payments has become part of the public health response to COVID-19, and we have no reason to believe that it will be discarded once the world returns to its new normal



",economy
9170,"

Iraq renews contract to supply Egypt with 12 million barrels of oil



Egypt and Iraq agreed on establishing an oil-for-reconstruction mechanism



",economy
9171,"

Egypt's public e-bills hike to EGP 4 bln due to coronavirus: Finance minister



In September, Maait said government service e-bills grew in one year by 223 percent at the end of July



",economy
9172,"

Egypt hopes quality control will secure its place as top orange exporter






",economy
9173,"

Arab region incurred $140 bln in economic losses due to coronavirus pandemic: ESCWA



The UN Commission for Western Asia said that despite such losses the region faces two likely economic scenarios for 2021 amid the second wave of the COVID-19 outbreak, both involving positive economic growth



",economy
9174,"

Egypt targets 2% initial surplus-to-GDP ratio, 6.3% budget deficit in FY2020/21: CBE



Egypt’s government offered international bonds worth $5 million in May 2020



",economy
9175,"

2020 Yearender: Egypt’s economy showed resilience in face of coronavirus pandemic



As the year comes to a close, the country's economy survived the toughest test it faced since the launch of the economic reform programme in November 2016



",economy
9176,"

 Egypt extends real-state tax return submission deadline to end-March



The action comes in line with pre-emptive measures that the government is taking amid the second wave of COVID-19



",economy
9177,"

Egypt, EIB ink €1.1 bn finance agreement to support transport sector



The agreement comes within a financing package worth €1.9 billion that targets enhancing Egypt's SMEs resilience during the COVID-19 pandemic and supporting sustainable public transport and infrastructure development



",economy
9178,"

Egypt's central bank renews suspension of ATM and banking transaction fees until June 2021



The bank had renewed the measures in September, and they were expected to be lifted by the end of 2020



",economy
9179,"

SDGs vs COVID-19 in developing countries: The acid test



International and local officials and experts discuss how COVID-19 threatens the SDG agendas of developing countries, and how the SDGs could be a road to recovery for such economies



",economy
9180,"

Egypt’s iconic Iron and Steel Company liquidated due to losses



The EISC will be divided into a company for iron and steel and another for mines and quarries



",economy
9181,"

ITFC to provide Egypt with $1.1 bln in finance solutions for 2021



Egypt ranks seventh among countries that contribute in the ITFC’s capital, while ranking third among beneficiary countries of the corporation’s finance allocations, with $12.7 billion



",economy
9182,"

Global sukuk supply expected to accelerate in 2021: Fitch Ratings



The reconciliation deal signed between GCC countries, Egypt and Qatar is also expected to contribute to higher volumes of investments



",economy
9183,"

13% growth in MENA start-ups investments in 2020 driven by COVID-19: Report



The report also pointed out that the three main innovation hubs of the UAE, Egypt and Saudi Arabia accounted for 68 percent of total deals disclosed in 2020



",economy
9184,"

Egypt issues EGP 30 mln in coins monthly to combat change shortages



The head of public treasury authority said that new points will be established to provide change and coins for citizens easily



",economy
9185,"

Fitch Solutions downgrades Egypt’s growth to 3% in 2021 for the second time in two months



In December, Fitch Solutions downgraded its economic growth outlook for Egypt to 3.2 percent in 2021, down from the 3.3 percent that was projected in November



",economy
9186,"

Egypt’s annual core CPI rate declined to 3.8% in December: CBE






",economy
9187,"

Egypt opens subscription in 'Seyola' cash fund, targets up to EGP 100 mln investments






",economy
9188,"

Egypt’s annual headline inflation declines to 5.4%, lowest since October: CAPMAS



CAPMAS attributes the decrease to reduction of record consumer prices in December by 0.5 percent compared to November



",economy
9189,"

IMF raises Egypt’s growth projections to 2.8%, significant risks expected amid COVID-19



Under the SBA programme, Egypt has to pass the draft customs law by end of March, complete the public expenditure review by end of April, and develop a reform plan for the National Investment Bank by end of January



",economy
9190,"

Elon Musk overtakes Amazon's Bezos to become world's richest person: Bloomberg News






",economy
9191,"

Egypt allocates EGP 50 mln to boost digital transformation 



The “Digital Egypt Builders” initiative is meant to step up investments in the ICT sector



",economy
9192,"

Private sector, green activities to help Mideast, Africa recover from coronavirus: Mashora



The AfCFTA may boost intra-African trade by 52 percent, Mashora reported



",economy
9193,"

Mahmoud Momtaz named as new Chairman of the Egyptian Competition Authority 



Nevin Gamea names Mahmoud Momtaz new Chairman of Egyptian Competition Authority (ECA)



",economy
9194,"

Egypt's IDSC releases infograph on financial stability amid coronavirus crisis



The stability of the financial system helped the Egyptian economy withstand the repercussions of the pandemic



",economy
9195,"

CBE introduces new facilities for EGP transfer applications



The move is part of the strategy of the National Payments Council to support the payment system



",economy
9196,"

US willing to deepen economic ties with Egypt, increase investments: US treasury secretary



Mnuchin praises Egypt’s economic reform programme that has contributed in boosting the economy’s structure, contained COVID-19 spread and its repercussions



",economy
9197,"

Egypt’s international reserves jump to $40 bln for first time since October: CBE



In September 2019, Egypt’s NIRs recorded an all-time high of $45.1 bln, before witnessing a significant drop in March 2020 driven by COVID-19



",economy
9198,"

INTERVIEW: Digital Mall to be launched in March with 5000 brands hosted over next three years: CEO



The mall is expected to launch in March, in conjunction with Mother’s Day season in Egypt



",economy
9199,"

Global economy expected to expand by 4% in 2021, recovery to be subdued: World Bank



For MENA region, the report projected the economic activity to recover modestly to 2.1 percent in 2021, reflecting the lasting damage from the pandemic and low oil prices



",economy
9200,"

Global GDP expected to shrink by 4.3% by end-2020, Middle East to rebound in 2021 by 4% amid pandemic: EIB



EIB expected Middle East, Central Asia, and emerging and developing Europe's GDP to contract by 4 to 5 percent in 2020, followed by a rebound that ranges between 3 percent and 4 percent in 2021



",economy
9201,"

Egypt expected to restore pre-pandemic real GDP growth at 5.5% during FY2020/21



'Egypt’s economy continues to be praised by international financial institutions amid the COVID-19 crisis based on its positive indices that mirror its resilience against internal and external shocks' said Finance Minister Maait



",economy
9202,"

AMSP launches COVID-19 vaccines pre-order programme for AU’s member states with total finances up to $2 bln



Previously, AVATT secured provisional 270 million COVID-19 vaccine doses from Pfizer, Johnson & Johnson and AstraZeneca



",economy
9203,"

Egypt’s securities issuance drops by 14.5%, financial market performance improves in 2020



The Financial Regulatory Authority made its announcement as part of its year ender report reviewing financial activities during 2020



",economy
9204,"

EGP 21 bln in arrears disbursed to exporters since 2019: Finance minister



Under the latest prompt cash payment under the exporters initiative, a total of EGP 13 billion was disbursed to 169 export companies during November and December



",economy
9205,"

Egypt’s non-petroleum trade balance recedes by 17%, imports fall by 12% in 2020



The trade and industry minister adds that Egypt managed to attain such a positive performance despite COVID-19 and its harsh impacts on global trade and supply chains



",economy
9206,"

IMF says working intensively with Sudan to move toward debt relief






",economy
9207,"

Egypt signs framework agreement with China's Dongfeng to produce electric cars






",economy
9208,"

Egypt's ITIDA launches 11th round of Export IT to support companies amid pandemic



The export incentive package aims to boost exports and increase market penetration capabilities



",economy
9209,"

MDBs, DFIs finances for private sector in middle, low income countries rise by 21% in 2019: Report



The report also showed that total mobilisation included $20.1 billion in private direct mobilisation, an increase of 18 percent over 2018 and a key priority of many MDBs



",economy
9210,"

Egypt tops EBRD’s development finance destinations in SEMED with €1 billion



The EBRD provided €784 million of liquidity lines to local banks in Egypt for SMEs to protect jobs and help enterprises reshape through the recovery phase



",economy
9211,"

1.8 million citizens benefit from 'Hayah Karima' initiative in first phase



The initiative launched, by the President Abdel-Fattah El-Sisi in 2019, aims at uplifting people’s living standards



",economy
9212,"

ABC Bank completes acquisition of BLOM BANK Egypt in deal worth EGP 6.7 bln



The deal completion awaits CBE, FRA and Central Bank of Lebanon's approvals



",economy
9213,"

Egypt's transport ministry, Siemens sign MoU on electric train project



The system will have a total of 1,000km of railway lines nationwide and will cost EGP 360 billion



",economy
9214,"

Bank ABC acquires Blom Bank Egypt for $480 million: Sources



Lebanon’s Blom Bank, which owns 99.42% of the issued share capital of Blom Bank Egypt, said it had entered exclusive talks with Bahrain’s ABC in December



",economy
9215,"

IMF releases priorities agenda with focus on coronavirus 



Egypt has signed two loan deals with the IMF, worth $8 billion, since the COVID-19 outbreak



",economy
9216,"

Egypt’s budget deficit to GDP ratio receded to 3.6% in first half of FY2020/21, revenues rose by 16%



Egypt's current FY2020/21 managed to attain positive indices despite the harsh impacts of COVID-19, said Minister of Finance Mohamed Maait.



",economy
9217,"

Egypt handed total of €784 mn in credit lines for private sector, SMEs in 2020 amid pandemic



To date, the EBRD has invested more than €7 billion in 125 projects in Egypt, where the bank’s areas of investment include the financial sector, agribusiness, manufacturing and services, as well as infrastructure projects



",economy
